"coordinates (lat,lon)",location_id (id),model (name),model elevation (surface),utc_offset (hrs),temperature (degC),datetime
"(41.7, -87.7)",C,era5,196.09,-6.0,27.8,1968-07-17
"(41.7, -87.7)",C,era5,196.09,-6.0,25.35,1968-07-18
"(41.7, -87.7)",C,era5,196.09,-6.0,24.01,1968-07-19
"(41.7, -87.7)",C,era5,196.09,-6.0,22.39,1968-07-20
"(41.7, -87.7)",C,era5,196.09,-6.0,24.86,1968-07-21
"(41.7, -87.7)",C,era5,196.09,-6.0,26.11,1968-07-22
"(41.7, -87.7)",C,era5,196.09,-6.0,23.58,1968-07-23
"(41.7, -87.7)",C,era5,196.09,-6.0,24.11,1968-07-24
"(41.7, -87.7)",C,era5,196.09,-6.0,23.74,1968-07-25
"(41.7, -87.7)",C,era5,196.09,-6.0,23.12,1968-07-26
"(41.7, -87.7)",C,era5,196.09,-6.0,25.22,1968-07-27
"(41.7, -87.7)",C,era5,196.09,-6.0,22.02,1968-07-28
"(41.7, -87.7)",C,era5,196.09,-6.0,19.91,1968-07-29
"(41.7, -87.7)",C,era5,196.09,-6.0,21.12,1968-07-30
"(41.7, -87.7)",C,era5,196.09,-6.0,22.49,1968-07-31
"(41.7, -87.7)",C,era5,196.09,-6.0,20.67,1968-08-01
"(41.7, -87.7)",C,era5,196.09,-6.0,19.64,1968-08-02
"(41.7, -87.7)",C,era5,196.09,-6.0,23.19,1968-08-03
"(41.7, -87.7)",C,era5,196.09,-6.0,24.41,1968-08-04
"(41.7, -87.7)",C,era5,196.09,-6.0,26.34,1968-08-05
"(41.7, -87.7)",C,era5,196.09,-6.0,28.86,1968-08-06
"(41.7, -87.7)",C,era5,196.09,-6.0,28.09,1968-08-07
"(41.7, -87.7)",C,era5,196.09,-6.0,26.35,1968-08-08
"(41.7, -87.7)",C,era5,196.09,-6.0,24.73,1968-08-09
"(41.7, -87.7)",C,era5,196.09,-6.0,22.89,1968-08-10
"(41.7, -87.7)",C,era5,196.09,-6.0,19.32,1968-08-11
"(41.7, -87.7)",C,era5,196.09,-6.0,19.37,1968-08-12
"(41.7, -87.7)",C,era5,196.09,-6.0,22.31,1968-08-13
"(41.7, -87.7)",C,era5,196.09,-6.0,22.61,1968-08-14
"(41.7, -87.7)",C,era5,196.09,-6.0,21.53,1968-08-15
"(41.7, -87.7)",C,era5,196.09,-6.0,26.12,1968-08-16
"(41.7, -87.7)",C,era5,196.09,-6.0,23.71,1968-08-17
